Product Name,Brand,Laptop Type,Price,Discount,MRP,Rating,Review Count,Processor,RAM,Storage,Storage Type,Graphics,Display Size,GPU,Availability,Touchscreen,Operating System,Laptop Use
Acer Aspire 7 Intel Core i7 9th Gen 9750H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,Acer,Standard Notebook,99999,0,99999,4.4,30,Intel Core i7 Processor (9th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Student / Everyday
Acer Swift Lite (2025) OLED WUXGA Intel Core Ultra 5 115U - (16 GB/512 GB SSD/Windows 11 Home) SFL14-5...,Acer,Thin & Light,99000,14.65,115999,3.7,0,Intel Core Ultra 5,16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Content Creation
Acer Swift Neo Office 2024 + M365 Basic Intel Core Ultra 5 115U - (16 GB/1 TB SSD/Windows 11 Home) UN....,Acer,Thin & Light,85990,4.45,89999,4.1,77,Intel Core Ultra 5,16,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Aspire 3 Intel Pentium Silver N6000 - (8 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,Acer,Standard Notebook,45999,2.13,46999,4.2,7,Intel Pentium Silver,8,256,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Professional AMD Ryzen 3 Quad Core 7th Gen 7330U - (16 GB/512 GB SSD/Windows 11 Pro) TL14-42M Not...,Acer,Standard Notebook,56999,1.72,57999,3.9,12,AMD Ryzen 3 Quad Core Processor (7th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire 14 with Backlit Keyboard Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home...,Acer,Standard Notebook,84500,10.1,93990,4.3,547,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire 7 Intel Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,Acer,Standard Notebook,89999,0,89999,4.4,1451,Intel Core i5 Processor (10th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer AMD Ryzen 5 Hexa Core 6600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,Acer,Standard Notebook,96990,19.17,119999,5,0,AMD Ryzen 5 Hexa Core,8,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire 5 15 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) A515-58M Thin and Li...,Acer,Thin & Light,68299,14.62,79990,4.7,0,Intel Core i5 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire 14 AMD Ryzen 5 3500U - (8 GB/512 GB SSD/Windows 11 Home) AS14-39 Notebook,Acer,Standard Notebook,59991,29.41,84990,3.6,1,AMD Ryzen 5,8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
"Acer Aspire 14 with Backlit Keyboard, Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) AS14...",Acer,Standard Notebook,69990,0.01,69999,,,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Predator Helios 300 Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics...,Acer,Gaming,190000,5,199999,4.8,1,Intel Core i7 Processor (12th Gen),16,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Gaming
Acer Aspire 5 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) A515-56G...,Acer,Standard Notebook,61000,8.95,66999,3.9,2,Intel Core i5 Processor (11th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Predator Helios 300 Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics...,Acer,Gaming,136990,8.67,149990,4.2,9,Intel Core i7 Processor (11th Gen),16,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Gaming
Acer Predator Helios 300 Intel Core i9 12th Gen 12900H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics...,Acer,Gaming,215699,6.22,229999,4.4,21,Intel Core i9 Processor (12th Gen),16,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Gaming
Acer Aspire Intel Core Ultra 5 115U - (16 GB/512 GB SSD/Windows 11 Home) A325-55 Notebook,Acer,Standard Notebook,64990,18.75,79990,,,Intel Core Ultra 5,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Travelmate AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) TMP214-41-G3 Thin and...,Acer,Thin & Light,69999,7.89,75999,4,18,AMD Ryzen 5 Hexa Core,16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire AMD Ryzen 3 7330U - (8 GB/512 GB SSD/Windows 11 Home) AL15-42 Notebook,Acer,Standard Notebook,49990,28.58,69990,,,AMD Ryzen 3,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Aspire Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home) A514-55 Notebook,Acer,Standard Notebook,79990,20,99990,,,Intel Core Ultra 5,16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Predator Helios 300 Intel Core i7 11th Gen 11800H - (16 GB/1 TB HDD/512 GB SSD/Windows 11 Home/4 ...,Acer,Gaming,120999,19.33,149999,4.4,79,Intel Core i7 Processor (11th Gen),16,1536,SSD + HDD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Gaming
Acer Nitro 5 Intel Core i5 8th Gen 8300H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,Acer,Gaming,87990,2.23,90000,4.4,142,Intel Core i5 Processor (8th Gen),8,1024,HDD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Gaming
Acer Aspire 3D 15 SpatialLabs Edition Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Hom...,Acer,Standard Notebook,90990,39.74,150999,,,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire 7 Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,Acer,Standard Notebook,89990,0.01,89999,,,Intel Core i5 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire 5 AMD Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) A515-45-R9PX Thin and Li...,Acer,Thin & Light,75800,0,75800,5,0,AMD Ryzen 7 Octa Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Student / Everyday
Acer Intel Celeron Dual Core 7th Gen N4020 - (4 GB/32 GB EMMC Storage/Chrome OS) C733 Chromebook,Acer,Standard Notebook,20939,32.43,30990,3.6,16,Intel Celeron Dual Core Processor (7th Gen),4,32,eMMC,Integrated,11.6,Not Specified,In Stock,No,Chrome OS,Student / Everyday
Apple Macbook Neo A18 Pro(2026) A18 Pro - (8 GB/256 GB SSD/Tahoe) MHFA4HN/A,Apple,Standard Notebook,79900,0,79900,4.7,101,Apple A18 Pro,8,256,SSD,Integrated,13,Not Specified,In Stock,No,macOS,Student / Everyday
"Apple MacBook Air (M5, 2026) M5 - (16 GB/512 GB SSD/Tahoe) MDHH4HN/A",Apple,Thin & Light,149900,0,149900,4.7,149,Apple M5,16,512,SSD,Integrated,13.6,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Air M4 - (24 GB/512 GB SSD/macOS Sequoia) MC6L4HN/A,Apple,Thin & Light,151900,0,151900,4.8,3,Apple M4,24,512,SSD,Integrated,15.3,Not Specified,In Stock,No,macOS,Student / Everyday
"Apple MacBook Air (M5, 2026) M5 - (16 GB/512 GB SSD/Tahoe) MDHE4HN/A",Apple,Thin & Light,149900,0,149900,4.7,149,Apple M5,16,512,SSD,Integrated,13.6,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,Apple,Thin & Light,89900,0,89900,4.7,861,Apple M2,8,256,SSD,Integrated,13.6,Not Specified,In Stock,No,macOS,Student / Everyday
Apple Macbook Neo A18 Pro(2026) A18 Pro - (8 GB/512 GB SSD/Tahoe) MHFJ4HN/A,Apple,Standard Notebook,89900,0,89900,4.7,101,Apple A18 Pro,8,512,SSD,Integrated,13,Not Specified,In Stock,No,macOS,Student / Everyday
Apple Macbook Neo A18 Pro(2026) A18 Pro - (8 GB/256 GB SSD/Tahoe) MHFF4HN/A,Apple,Standard Notebook,79900,0,79900,4.7,101,Apple A18 Pro,8,256,SSD,Integrated,13,Not Specified,In Stock,No,macOS,Student / Everyday
Apple Macbook Neo A18 Pro(2026) A18 Pro - (8 GB/512 GB SSD/Tahoe) MHFC4HN/A,Apple,Standard Notebook,89900,0,89900,4.7,101,Apple A18 Pro,8,512,SSD,Integrated,13,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Air M4 - (24 GB/512 GB SSD/macOS Sequoia) MC6K4HN/A,Apple,Thin & Light,151900,0,151900,4.8,0,Apple M4,24,512,SSD,Integrated,15.3,Not Specified,In Stock,No,macOS,Student / Everyday
"Apple MacBook Air (M5, 2026) M5 - (24 GB/1 TB SSD/Tahoe) MDVF4HN/A",Apple,Thin & Light,239900,0,239900,4.8,7,Apple M5,24,1024,SSD,Integrated,15.3,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY43HN/A,Apple,Thin & Light,109900,0,109900,4.7,119,Apple M2,8,512,SSD,Integrated,13.6,Not Specified,In Stock,No,macOS,Student / Everyday
Apple Macbook Pro M4 Pro - (24 GB/1 TB SSD/macOS Sequoia) MX2J3HN/A,Apple,Standard Notebook,239900,0,239900,4.7,0,Apple M4 Pro,24,1024,SSD,Integrated,14,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Pro M4 - (24 GB/1 TB SSD/macOS Sequoia) MCX04HN/A,Apple,Standard Notebook,209900,0,209900,4.5,2,Apple M4,24,1024,SSD,Integrated,14,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook AIR M2 - (16 GB/1 TB SSD/Mac OS Monterey) MLY43HN/A,Apple,Thin & Light,159900,0,159900,,,Apple M2,16,1024,SSD,Integrated,13.6,Not Specified,In Stock,No,macOS,Student / Everyday
"Apple MacBook Air (M5, 2026) M5 - (16 GB/1 TB SSD/Tahoe) MDHC4HN/A",Apple,Thin & Light,185900,0,185900,4.7,149,Apple M5,16,1024,SSD,Integrated,13.6,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Air M4 Pro - (24 GB/512 GB SSD/macOS Sequoia) MX2E3HN/A,Apple,Thin & Light,199900,0,199900,5,1,Apple M4 Pro,24,512,SSD,Integrated,14,Not Specified,Out of Stock,No,macOS,Student / Everyday
"Apple MacBook Air (M5, 2026) M5 - (16 GB/1 TB SSD/Tahoe) MDHJ4HN/A",Apple,Thin & Light,185900,0,185900,4.7,149,Apple M5,16,1024,SSD,Integrated,13.6,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Air M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXR3HN/A,Apple,Thin & Light,134900,0,134900,4.7,29,Apple M3,8,512,SSD,Integrated,13,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Air M3 - (8 GB/256 GB SSD/macOS Sonoma) MRYU3HN/A,Apple,Thin & Light,124900,0,124900,4.7,29,Apple M3,8,256,SSD,Integrated,15,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Pro M3 - (8 GB/1 TB SSD/macOS Sonoma) MR7K3HN/A,Apple,Standard Notebook,189900,0,189900,4.3,9,Apple M3,8,1024,SSD,Integrated,14,Not Specified,In Stock,No,macOS,Student / Everyday
"Apple MacBook Pro (M5 Pro, 2026) M5 Pro - (24 GB/2 TB SSD/Tahoe) MGDP4HN/A",Apple,Standard Notebook,399900,0,399900,,,Apple M5 Pro,24,2048,SSD,Integrated,14,Not Specified,In Stock,No,macOS,Student / Everyday
Apple M4 Max - (48 GB/256 GB SSD/macOS Sequoia) MX2W3HN/A,Apple,Standard Notebook,399900,0,399900,,,Apple M4 Max,48,256,SSD,Integrated,16,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Pro M3 Max - (48 GB/1 TB SSD/macOS Sonoma) MUW63HN/A,Apple,Standard Notebook,389900,0,389900,5,1,Apple M3 Max,48,1024,SSD,Integrated,16,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Pro M3 - (8 GB/1 TB SSD/macOS Sonoma) MTL83HN/A,Apple,Standard Notebook,169900,0,169900,,,Apple M3,8,1024,SSD,Integrated,14,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Pro M4 Pro - (24 GB/1 TB SSD/macOS Sequoia) MX2F3HN/A,Apple,Standard Notebook,239900,0,239900,5,1,Apple M4 Pro,24,1024,SSD,Integrated,14,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Pro M3 - (8 GB/512 GB SSD/macOS Sonoma) MTL73HN/A,Apple,Standard Notebook,149900,0,149900,4.6,6,Apple M3,8,512,SSD,Integrated,14,Not Specified,In Stock,No,macOS,Student / Everyday
"Apple MacBook Air (M5, 2026) M5 - (24 GB/1 TB SSD/Tahoe) MDVN4HN/A",Apple,Thin & Light,239900,0,239900,4.8,7,Apple M5,24,1024,SSD,Integrated,15.3,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Pro M3 Max - (36 GB/1 TB SSD/macOS Sonoma) MRW73HN/A,Apple,Standard Notebook,349900,0,349900,,,Apple M3 Max,36,1024,SSD,Integrated,16,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY23HN/A,Apple,Thin & Light,109900,0,109900,4.7,119,Apple M2,8,512,SSD,Integrated,13.6,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Air M3 - (16 GB/1 TB SSD/macOS Sonoma) MXCR3HN/A,Apple,Thin & Light,174900,0,174900,,,Apple M3,16,1024,SSD,Integrated,13,Not Specified,In Stock,No,macOS,Student / Everyday
Apple 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MKGQ3HN/A,Apple,Standard Notebook,239900,0,239900,4.8,15,Apple M1 Pro,16,1024,SSD,Integrated,14.2,Not Specified,In Stock,No,macOS,Student / Everyday
Apple 2021 Macbook Pro M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1H3HN/A,Apple,Standard Notebook,329900,0,329900,4.5,5,Apple M1 Max,32,1024,SSD,Integrated,16.2,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Pro Intel Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN/A,Apple,Standard Notebook,179900,0,179900,4.2,13,Intel Core i5 Processor (8th Gen),8,512,SSD,Integrated,13.3,Not Specified,In Stock,No,macOS,Student / Everyday
ASUS ExpertBook P3 AI PC with 1 Yr ADP Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 Home) P3...,ASUS,Standard Notebook,88990,49.72,176990,4.2,49,Intel Core Ultra 5,16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Business
ASUS Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) S5504VA-MA553WS Laptop,ASUS,Standard Notebook,90266,22.84,116990,,,Intel Core i5 Processor (13th Gen),16,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
ASUS Vivobook Flip Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 11 Home) TP3407SA-QL025WS 2 in ...,ASUS,2-in-1,110990,17.78,134990,4.3,3,Intel Core Ultra 7,16,512,SSD,Integrated,14,Not Specified,In Stock,Yes,Windows 11 Home,Student / Everyday
Primebook S Wifi MediaTek MT8183 - (4 GB/128 GB EMMC Storage/Prime OS) PB S Wifi Thin and Light Laptop,Primebook,Thin & Light,14500,30.92,20990,4.1,413,MediaTek MT8183,4,128,eMMC,Integrated,11.6,Not Specified,In Stock,No,Not Specified,Student / Everyday
ASUS Expertbook P5 full metal AI PC with 1 Yr ADP Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11...,ASUS,Standard Notebook,139990,24.33,184990,4.1,6,Intel Core Ultra 7,32,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Business
MOTOROLA Motobook 60 Full Metal 2.8K OLED (i5 14th Gen) Intel Core 5 Series 2 210H - (16 GB/512 GB SSD...,Motorola,Standard Notebook,76990,17.82,93690,4.4,507,Intel Core 5 Processor (Series 2),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Content Creation
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,Lenovo,Gaming,52990,37.66,85000,4.3,113,Intel Core i5 Processor (11th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Gaming
Acer NITRO LITE 16 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,Acer,Gaming,93990,8.57,102799,4.3,11,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Gaming
Lenovo IdeaPad 3 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Lig...,Lenovo,Thin & Light,54890,37.55,87890,4.3,32,Intel Core i5 Processor (11th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS ExpertBook P1 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S70611W...,ASUS,Standard Notebook,79721,20.16,99855,4.3,467,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Business
ASUS Vivobook 15 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ523WS Thin...,ASUS,Thin & Light,69590,22.67,89990,4.2,0,Intel Core i5 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 240R G9 (2026) Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Pro) 240R G9 Thin and Light La...,HP,Thin & Light,69990,17.65,84990,,,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
"DELL Inspiron 15 3520 with Backlit Keyboard, Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Hom...",Dell,Standard Notebook,70999,16.47,85000,4.2,43,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP Victus 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,HP,Gaming,92110,0,92110,4.4,91,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Gaming
ASUS TUF Gaming Intel Core i5 9th Gen 9300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,ASUS,Gaming,88990,0,88990,4.4,248,Intel Core i5 Processor (9th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Gaming
MICROSOFT Surface Pro 9 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) QEZ-00048 Thi...,Microsoft,Standard Notebook,116999,0,116999,3.2,1,Intel Core i5 Processor (12th Gen),8,256,SSD,Integrated,13,Not Specified,In Stock,Yes,Windows 11,Student / Everyday
DELL G3 Intel Core i5 10th Gen 10300H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA...,Dell,Standard Notebook,78584,0,78584,4.3,45,Intel Core i5 Processor (10th Gen),8,1280,SSD + HDD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Student / Everyday
MICROSOFT Surface Pro 9 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) QEZ-00065 Thi...,Microsoft,Standard Notebook,116999,0,116999,4.4,0,Intel Core i5 Processor (12th Gen),8,256,SSD,Integrated,13,Not Specified,In Stock,Yes,Windows 11,Student / Everyday
HP Pavilion Intel Core i5 13th Gen 1340p - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3027TU Thin and Lig...,HP,Thin & Light,74996,11.62,84858,4,2,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
MSI Katana GF66 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,MSI,Gaming,95990,0,95990,3.9,1,Intel Core i5 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Gaming
DELL G15 Intel Core i5 13450HX - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 305...,Dell,Standard Notebook,99990,9.09,109990,4.8,1,Intel Core i5,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
DELL Intel Core i5 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) ...,Dell,Standard Notebook,109990,8.33,119990,3.5,2,Intel Core i5,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP Omen Intel Core i5 7th Gen 7300HQ - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,HP,Gaming,102551,0,102551,,,Intel Core i5 Processor (7th Gen),8,1152,SSD + HDD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Gaming
ASUS Vivobook 16X (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 13420H - (16 GB/512 GB ...,ASUS,Standard Notebook,95990,20.01,120000,4.3,127,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,MSI,Standard Notebook,89990,0,89990,4.6,14,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo V 15 (2025) Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Pro) V 15 Thin and Light...,Lenovo,Thin & Light,64999,20.73,82000,4.8,0,Intel Core i5 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
WarnerCann Hi5 pro Plus Intel Core i5 12th Gen 12600H - (16 GB + 32 GB Optane/256 GB SSD/Windows 11 Pr...,Warnercann,Standard Notebook,43686,25.96,59000,,,Intel Core i5 Processor (12th Gen),16,256,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS Core 5 Processor 210H (i5 14th Gen) Intel Core 5 Series 2 - (16 GB/512 GB SSD/Windows 11 Home) S3...,ASUS,Standard Notebook,90558,5.66,95990,,,Intel Core 5 Processor (Series 2),16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Aspire 5 Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) A514-54H Notebook,Acer,Standard Notebook,69890,30.1,99990,4.2,2,Intel Core Ultra 5,16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo V15 Intel Core i5 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) V15 G5 IRL Thin and Light ...,Lenovo,Thin & Light,65841,8.55,72000,,,Intel Core i5 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Samsung Galaxy Book5 AI Metal Intel Core Ultra 5 225U - (16 GB/512 GB SSD/Windows 11 Home) NP750XHD Th...,Samsung,Standard Notebook,87990,12,99990,4.6,149,Intel Core Ultra 5,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-hr0008TU Thin and Light Laptop,HP,Thin & Light,79990,0.01,79999,4.3,2,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD...,ASUS,Standard Notebook,78950,10.23,87950,4.2,5,Intel Core i5 Processor (13th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP Laptop Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5329TU Thin and Light...,HP,Thin & Light,72900,3.99,75926,,,Intel Core i5 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
